((('cue', (0.11245595349932312, 0.47427870741977574)), ('yellow', (0.9192109328653595, 0.6874222411368218)), ('blue', (0.2835435450491415, 1.6535865358303279)), ('red', (0.8130467582776302, 1.0860099813083968))), 'pot blue ball into top_right pocket directly')
((('cue', (0.919034112795361, 1.7017855036621647)), ('yellow', (0.7160796094529669, 0.8566367433005025)), ('blue', (0.23775593014513463, 1.1555225856672797)), ('red', (0.8027125141741748, 0.8150037943164433))), 'pot yellow ball into bottom_right pocket directly')
((('cue', (0.293362363410941, 0.7330255685567397)), ('yellow', (0.6571529527034387, 1.7880301776702163)), ('red', (0.3956965772230747, 1.7976568165292475)), ('blue', (0.5808044538754856, 0.7540568971344305))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.21972499247554717, 1.0954309349268443)), ('blue', (0.06420639789468822, 1.0765836700109628)), ('yellow', (0.632246001032494, 1.4827907904246092)), ('red', (0.551477995411075, 1.520827521283616))), 'pot red ball into middle_right pocket with a bank shot')
((('cue', (0.20682536601280205, 0.23231605547649867)), ('red', (0.9006614584334176, 1.3401322758916132)), ('yellow', (0.6157730994558507, 1.5831815736165598)), ('blue', (0.40376734958693783, 1.5787304981359043))), 'pot red ball into bottom_right pocket indirectly')
((('cue', (0.7630008008840603, 0.20043176872111473)), ('blue', (0.5287297314616771, 0.7814828998297094)), ('red', (0.7112568312294983, 1.868418422321896)), ('yellow', (0.6520630349110055, 1.0456016755696642))), 'pot blue ball into bottom_left pocket indirectly')
((('cue', (0.3368682252687387, 1.5805838066861162)), ('yellow', (0.5418129218075668, 1.5695303949385946)), ('red', (0.5602545603277809, 1.8496998407628165)), ('blue', (0.04348197821778721, 1.4005584355872538))), 'pot blue ball into top_left pocket with a bank shot')
((('cue', (0.9301635952189908, 1.4059993768388803)), ('blue', (0.18799152186039347, 1.5482318023238848)), ('yellow', (0.2151868664213255, 1.655647518742943)), ('red', (0.7944827432738208, 1.3164561415254115))), 'pot red ball into top_right pocket with a bank shot')
((('cue', (0.6100557923202061, 0.8147987860361048)), ('yellow', (0.9300908759844366, 0.6879309445046488)), ('red', (0.3749694598967217, 1.51380960036332)), ('blue', (0.7061707397819934, 0.509792238222246))), 'pot blue ball into top_left pocket indirectly')
((('cue', (0.7717246492889196, 0.5322000871192841)), ('red', (0.6952610777699955, 1.1028320387073531)), ('blue', (0.12866460480834957, 0.857398508132923)), ('yellow', (0.5636888049437412, 1.0819610831335102))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.5470485506677439, 1.2273982845972682)), ('red', (0.048052874002695284, 1.3842097350007216)), ('blue', (0.4646374825082856, 0.9407689704450359)), ('yellow', (0.9405434759765837, 0.5601441065105366))), 'pot yellow ball into bottom_left pocket indirectly')
((('cue', (0.6770754881776532, 1.9109557927849385)), ('blue', (0.34559573139746413, 0.6835351941024225)), ('yellow', (0.3724056508292177, 0.6030857346478142)), ('red', (0.5278385969599688, 0.810049808997655))), 'pot blue ball into top_right pocket with a bank shot')
((('cue', (0.722528176211715, 0.043152279441081236)), ('red', (0.16107406927074872, 0.939646806450432)), ('yellow', (0.5324047599346703, 1.6559351982448531)), ('blue', (0.8820085099683393, 1.7656888269000213))), 'pot red ball into bottom_right pocket indirectly')
((('cue', (0.44472474651311567, 0.5005063948896854)), ('red', (0.9284881882082311, 1.1952727542717807)), ('yellow', (0.22406625815991404, 0.9397443754930923)), ('blue', (0.3584014659705629, 1.3258522404433757))), 'pot blue ball into top_right pocket with a bank shot')
((('cue', (0.5786997052784458, 0.8357073461764043)), ('blue', (0.7497077595719378, 1.3408666373442275)), ('red', (0.49248375072402484, 0.568482011357949)), ('yellow', (0.9087322229133639, 0.5114413437400708))), 'pot blue ball into top_right pocket with a bank shot')
((('cue', (0.12466926420779295, 1.3981527022291966)), ('red', (0.6022327121981492, 0.6984872588790183)), ('yellow', (0.23635612293254613, 0.09708948708421734)), ('blue', (0.701594505613419, 0.9595929216076778))), 'pot blue ball into bottom_left pocket indirectly')
((('cue', (0.2952627111440598, 0.5666126235071248)), ('blue', (0.12376485679863128, 1.0230352874171769)), ('yellow', (0.23596973279041605, 0.33586186765325643)), ('red', (0.34353759139487927, 0.19829968460536343))), 'pot red ball into bottom_left pocket directly')
((('cue', (0.7715732417278028, 1.2556139283390353)), ('red', (0.6790495708773706, 1.6209611778078878)), ('blue', (0.6435535327167607, 1.064998762527712)), ('yellow', (0.7348354065309031, 0.6441998872954005))), 'pot yellow ball into top_left pocket with a bank shot')
((('cue', (0.6940365910359766, 0.19335858425367355)), ('red', (0.4908695154041398, 0.3526125402223107)), ('yellow', (0.8604038717923833, 1.669716861080676)), ('blue', (0.20985429864966157, 1.3017006464786143))), 'pot blue ball into middle_left pocket with a bank shot')
((('cue', (0.05086478625777603, 1.7572433732221733)), ('red', (0.9188762804446161, 1.550500603642469)), ('blue', (0.09599388867956007, 1.091239275359974)), ('yellow', (0.7330470917424757, 0.3781599743325337))), 'pot blue ball into top_left pocket indirectly')
((('cue', (0.18785004466073282, 0.11877637898562944)), ('blue', (0.05849826187698076, 0.31604665758368244)), ('red', (0.7702553999475645, 0.3635223859761423)), ('yellow', (0.23696925968628355, 1.0969164454131082))), 'pot red ball into bottom_right pocket indirectly')
((('cue', (0.47008243363540414, 1.8314465117672718)), ('yellow', (0.19569956009477804, 1.086628788754068)), ('blue', (0.4256962724346479, 0.6275917556756677)), ('red', (0.8953079184895574, 0.5414192070847801))), 'pot red ball into bottom_left pocket indirectly')
((('cue', (0.30642836858553013, 0.8858747042714017)), ('blue', (0.0954212333579171, 0.3954952681879681)), ('red', (0.9025361245095668, 0.8818864085697327)), ('yellow', (0.9141289824607723, 0.5338776923639141))), 'pot red ball into top_left pocket with a bank shot')
((('cue', (0.7939125813295915, 0.13689499165451002)), ('yellow', (0.733043545419955, 1.9194998264528635)), ('red', (0.7208096393173514, 1.503843798409197)), ('blue', (0.6565277664036101, 1.5099349680435452))), 'pot red ball into top_right pocket directly')
((('cue', (0.25664387840771286, 0.8353895810980083)), ('red', (0.609441023769115, 1.215782309863336)), ('yellow', (0.267104208033126, 0.1826752124515178)), ('blue', (0.11890977444027145, 0.37636487290554854))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.23648620152731525, 0.7979384410177695)), ('red', (0.5528181124872436, 0.919924642780314)), ('blue', (0.5567916740425193, 1.2260095825210804)), ('yellow', (0.25755492697908755, 1.3820761373817843))), 'pot yellow ball into bottom_right pocket indirectly')
((('cue', (0.39408588286552704, 0.33248443345496914)), ('red', (0.44644271256417467, 0.36685305909749155)), ('yellow', (0.9319544231321517, 1.5221548362709099)), ('blue', (0.3743668407660493, 1.8431454408255905))), 'pot red ball into top_left pocket indirectly')
((('cue', (0.2418058680858379, 1.6815687597013265)), ('blue', (0.41406140596225693, 1.8188766707975184)), ('red', (0.25002666511247196, 1.1247984349595446)), ('yellow', (0.3876387348391104, 1.8751125375733702))), 'pot yellow ball into middle_right pocket with a bank shot')
((('cue', (0.7318276228083428, 1.2917178033432843)), ('red', (0.2737255612431462, 1.4444598371468793)), ('blue', (0.8839760061075709, 0.5125908813942001)), ('yellow', (0.5964708938041472, 1.5301602174832074))), 'pot yellow ball into middle_right pocket with a bank shot')
((('cue', (0.4041462697591025, 1.718229629180325)), ('blue', (0.15581369986192461, 0.8576436155934841)), ('yellow', (0.15451440546392642, 1.5444931368105526)), ('red', (0.15316966403706084, 1.4213203209045153))), 'pot red ball into top_right pocket with a bank shot')
((('cue', (0.8052604919792975, 1.113749347781313)), ('red', (0.857952817911638, 1.744342716048946)), ('yellow', (0.7922178452135382, 0.4561632424660369)), ('blue', (0.43605853917950677, 0.4012928324047734))), 'pot yellow ball into bottom_right pocket indirectly')
((('cue', (0.33340626225713144, 1.2030326378540952)), ('blue', (0.37069925691201266, 1.4991182838292292)), ('yellow', (0.1006947552920203, 0.523049317012156)), ('red', (0.5487551117049849, 0.13587937864961228))), 'pot yellow ball into top_left pocket with a bank shot')
((('cue', (0.6061157605505236, 0.22590609848614862)), ('blue', (0.885578435739754, 0.15944534771223212)), ('red', (0.5177200236719989, 0.4198826655887792)), ('yellow', (0.20534410500402525, 1.2992454291934004))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.17735186714949758, 0.5295682199265259)), ('red', (0.3989167396886545, 1.2617471625197527)), ('yellow', (0.6675337387883553, 1.4497835238216061)), ('blue', (0.9212908171258032, 1.4381317060775347))), 'pot blue ball into bottom_right pocket indirectly')
((('cue', (0.4604991722986893, 0.11944746048311061)), ('yellow', (0.8677391302851758, 0.9563131230021097)), ('red', (0.17938659545734842, 1.3221958650457484)), ('blue', (0.4330785638767659, 1.1980465362012103))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.2791681755241865, 1.687749574526404)), ('yellow', (0.28630186304606253, 0.28404886670592283)), ('red', (0.2858447042228488, 1.5604788008713273)), ('blue', (0.6314878408437837, 0.6946511420054383))), 'pot yellow ball into top_left pocket with a bank shot')
((('cue', (0.5410510212309113, 0.6883607594328263)), ('red', (0.2909032023503725, 0.7078686421257636)), ('blue', (0.04665182843370785, 0.6477464524622581)), ('yellow', (0.42918106415281954, 1.248704017400229))), 'pot blue ball into top_left pocket with a bank shot')
((('cue', (0.4477200770639027, 1.2443305803296714)), ('yellow', (0.5516065346886844, 0.25955934390248686)), ('red', (0.8037568865901186, 1.565967444834301)), ('blue', (0.611875832024066, 1.6943180925124894))), 'pot yellow ball into bottom_right pocket with a bank shot')
((('cue', (0.5866297365146402, 0.4585451809821166)), ('blue', (0.8481993731490963, 0.2482006014816303)), ('red', (0.8495967473020324, 0.8264467885051799)), ('yellow', (0.6954701653918475, 1.3240732889584512))), 'pot yellow ball into bottom_right pocket indirectly')
((('cue', (0.49669597562172996, 0.7264082675091763)), ('yellow', (0.17251678456488184, 0.8350624466441001)), ('blue', (0.23454722268409034, 0.11628191298262587)), ('red', (0.0592250350673496, 1.8153086142516222))), 'pot yellow ball into bottom_left pocket indirectly')
((('cue', (0.10893137303470507, 0.7186839092655051)), ('blue', (0.8019562599088347, 1.1210297563453404)), ('red', (0.08514183985463536, 1.30041503816928)), ('yellow', (0.5407439928714943, 0.5843216169199921))), 'pot blue ball into middle_right pocket directly')
((('cue', (0.1318792027886841, 0.8977710102705431)), ('red', (0.7723441057308644, 1.469418292749998)), ('blue', (0.5684002478665018, 1.0220517970943197)), ('yellow', (0.6796468557631771, 0.9116037782383906))), 'pot yellow ball into top_right pocket indirectly')
((('cue', (0.2964378989234647, 1.2473406605689363)), ('yellow', (0.332032841782929, 1.653480581377413)), ('red', (0.2260593625378563, 0.10696492530407245)), ('blue', (0.7238777109881209, 1.340801081042021))), 'pot yellow ball into bottom_left pocket with a bank shot')
((('cue', (0.8606050661414509, 0.427093559212374)), ('blue', (0.17670204987112592, 0.8728559947464419)), ('red', (0.7883639705971148, 1.5814452389197824)), ('yellow', (0.3097381934481299, 1.8537913767822436))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.6173733373582498, 1.880727846422102)), ('yellow', (0.6628133505061022, 1.295662485368593)), ('red', (0.794729958154866, 0.49348251939659893)), ('blue', (0.909998718320594, 0.5831942127334119))), 'pot yellow ball into middle_left pocket directly')
((('cue', (0.8060527366945665, 0.30058017143511173)), ('red', (0.6241697420573732, 0.47479079513202926)), ('blue', (0.8331518111684383, 1.4577722379501303)), ('yellow', (0.15982015045678277, 1.9261186865985624))), 'pot red ball into middle_left pocket directly')
((('cue', (0.4188680574318405, 0.2090700754789994)), ('blue', (0.4066152984409952, 1.6858710947567814)), ('red', (0.1687480587814347, 0.5595109364685449)), ('yellow', (0.8855946515985361, 0.6603359772040427))), 'pot yellow ball into bottom_left pocket indirectly')
((('cue', (0.7137531360699757, 1.0273580905036608)), ('blue', (0.4623380996182399, 0.9475456357990047)), ('yellow', (0.5832502209724978, 0.6260511954657048)), ('red', (0.3040441774372271, 0.1243429941080449))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.8834548596111298, 1.1744482008129653)), ('blue', (0.6355024121917946, 0.15249360645843876)), ('yellow', (0.4080967868338973, 1.3146133814196908)), ('red', (0.7791855266694603, 1.5696276642444842))), 'pot red ball into top_left pocket indirectly')
((('cue', (0.3582409979192166, 1.4847004579999221)), ('yellow', (0.6236261596153789, 0.22935873391980577)), ('red', (0.7549560715583548, 1.2778099994759635)), ('blue', (0.44010072316049875, 1.0125365550307897))), 'pot blue ball into bottom_right pocket with a bank shot')
((('cue', (0.4050636619067667, 1.8168730348415478)), ('yellow', (0.7336875773129655, 1.1284627134728142)), ('blue', (0.679624707843824, 1.2499161436359143)), ('red', (0.44343571299640994, 0.829619597650859))), 'pot red ball into bottom_left pocket directly')
((('cue', (0.6627731966984843, 1.1635315319526123)), ('blue', (0.43024993846699844, 0.26903830173952525)), ('red', (0.9282122080987765, 1.4400289682494583)), ('yellow', (0.43252277909309456, 1.5037801373091326))), 'pot blue ball into bottom_right pocket indirectly')
((('cue', (0.22521819971312357, 0.22616177080115865)), ('blue', (0.6273046238436305, 0.7296435618943611)), ('yellow', (0.23299212071527814, 1.2773308306605553)), ('red', (0.18796388162127875, 0.29008509466435345))), 'pot blue ball into top_right pocket with a bank shot')
((('cue', (0.08391295108576458, 0.4507672913582911)), ('yellow', (0.857120267054771, 0.9522683845935609)), ('red', (0.55917802240392, 0.19672568188687575)), ('blue', (0.6088793023107552, 1.740830204183508))), 'pot blue ball into top_right pocket directly')
((('cue', (0.5452603769067239, 0.0780956013245431)), ('red', (0.17524764606832666, 0.8528356204828984)), ('blue', (0.5566651483217714, 1.4877983567736814)), ('yellow', (0.6685865470592907, 1.7317520671989073))), 'pot red ball into bottom_left pocket indirectly')
((('cue', (0.8552324804469351, 1.8836078852522828)), ('red', (0.22374462874734485, 1.5602961381113194)), ('yellow', (0.5729461389176933, 1.6819771360430602)), ('blue', (0.7689800423811328, 0.5826111449087166))), 'pot yellow ball into top_right pocket indirectly')
((('cue', (0.14246396907584796, 0.9026177225560661)), ('red', (0.2570254370131379, 1.4583217020062031)), ('yellow', (0.2975873595422699, 0.5325535361341531)), ('blue', (0.12476392720370699, 0.31109179013665567))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.5534823188213276, 1.1893943725269618)), ('red', (0.9398885905096784, 1.5326081091240722)), ('yellow', (0.3829966467678436, 1.3484333962200772)), ('blue', (0.4211986884530753, 0.19133158572461492))), 'pot blue ball into bottom_right pocket indirectly')
((('cue', (0.7643711880707343, 1.3520880186566302)), ('yellow', (0.4559614729067718, 0.46120555297752)), ('red', (0.09376191247716278, 1.6242361588383607)), ('blue', (0.943988025516031, 1.443962925622827))), 'pot blue ball into top_left pocket indirectly')
((('cue', (0.2060749843443363, 0.05470217016972918)), ('red', (0.2659517022038769, 1.0884157509421664)), ('yellow', (0.6795460597974723, 0.6600753508049951)), ('blue', (0.7928975556928881, 1.4998782916735625))), 'pot yellow ball into top_right pocket with a bank shot')
((('cue', (0.3975987349359277, 1.1507874133853255)), ('red', (0.6182544104193389, 0.16862076676787313)), ('blue', (0.8629745296850568, 0.8907528251159117)), ('yellow', (0.16498040181670945, 1.5028093080184097))), 'pot yellow ball into bottom_right pocket with a bank shot')
