(2045, ((('cue', (0.15629028943752063, 1.5133860269969597)), ('red', (0.7100226073337639, 1.4155459688536118)), ('blue', (0.48014680012785127, 0.7034229265211279)), ('yellow', (0.322401522946168, 1.2592854146315007))), 'pot yellow ball into middle_left pocket with a bank shot')), Success Rate: 4 / 10 = 0.4
(426, ((('cue', (0.6624064787161769, 1.8240689926285678)), ('blue', (0.31154055064173447, 0.20084782831914774)), ('yellow', (0.6878720117023168, 0.7463727298248616)), ('red', (0.8180020022407228, 0.6434868383536698))), 'pot red ball into middle_right pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(8372, ((('cue', (0.9301635952189908, 1.4059993768388803)), ('blue', (0.18799152186039347, 1.5482318023238848)), ('yellow', (0.2151868664213255, 1.655647518742943)), ('red', (0.7944827432738208, 1.3164561415254115))), 'pot red ball into top_right pocket with a bank shot')), Success Rate: 1 / 10 = 0.1
(6868, ((('cue', (0.7169779889313995, 0.5512319905392499)), ('yellow', (0.16831265394472758, 1.4265998137372768)), ('blue', (0.7702136289662919, 0.26958395328092866)), ('red', (0.17624892040982643, 0.3850681321103335))), 'pot yellow ball into top_left pocket directly')), Success Rate: 5 / 10 = 0.5
(3682, ((('cue', (0.2586489709471791, 0.8239243458459303)), ('red', (0.11798668253105794, 0.19454161379615026)), ('blue', (0.12552478546795898, 1.0326362075813746)), ('yellow', (0.7487754868230356, 1.2442699335506897))), 'pot blue ball into top_left pocket directly')), Success Rate: 3 / 10 = 0.3
(8561, ((('cue', (0.5937793619836093, 1.8093246403001277)), ('yellow', (0.6123270731447081, 1.4711085972654623)), ('blue', (0.13288228392341506, 1.8834454591124643)), ('red', (0.5425024258182677, 0.5532634492707227))), 'pot blue ball into middle_right pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(10945, ((('cue', (0.29284121038594824, 0.8075017344625262)), ('yellow', (0.8204008730716683, 0.3141806367074208)), ('blue', (0.15877845124866885, 0.04449604739842922)), ('red', (0.07499779052449174, 0.6417904595118489))), 'pot blue ball into bottom_right pocket with a bank shot')), Success Rate: 1 / 10 = 0.1
(6180, ((('cue', (0.47690121667232865, 0.3400847777192446)), ('blue', (0.38551075758223796, 0.6878248353796365)), ('red', (0.07963140450787197, 1.060607426463085)), ('yellow', (0.8520634990866495, 1.58898526606539))), 'pot blue ball into top_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(7253, ((('cue', (0.25556594824249546, 1.8627043863809032)), ('yellow', (0.26951788297108714, 0.908266058835878)), ('blue', (0.7083276229751391, 1.8619517553290665)), ('red', (0.2683750944117108, 1.5278257743816437))), 'pot red ball into middle_right pocket with a bank shot')), Success Rate: 8 / 10 = 0.8
(8637, ((('cue', (0.2548781502273422, 1.4887827099477335)), ('blue', (0.8416798366828593, 0.7836508572243648)), ('red', (0.06237100272822593, 0.7037599265125747)), ('yellow', (0.503186212008393, 0.9288418543900586))), 'pot yellow ball into bottom_left pocket with a bank shot')), Success Rate: 5 / 10 = 0.5
(6717, ((('cue', (0.25664387840771286, 0.8353895810980083)), ('red', (0.609441023769115, 1.215782309863336)), ('yellow', (0.267104208033126, 0.1826752124515178)), ('blue', (0.11890977444027145, 0.37636487290554854))), 'pot red ball into top_right pocket indirectly')), Success Rate: 4 / 10 = 0.4
(143, ((('cue', (0.6110008550897652, 0.754735480377113)), ('blue', (0.512429792079444, 1.5764878069358954)), ('red', (0.5807499873665246, 0.5033476612095652)), ('yellow', (0.27534733694807145, 1.2333891975253408))), 'pot blue ball into bottom_right pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(551, ((('cue', (0.0980960608189851, 0.8927229685293706)), ('red', (0.28198794661317644, 0.5903079981842267)), ('yellow', (0.255067325932677, 1.4549902486010886)), ('blue', (0.3932496386252815, 1.7844379290529682))), 'pot blue ball into bottom_right pocket indirectly')), Success Rate: 0 / 10 = 0.0
(1574, ((('cue', (0.2831717719458938, 1.0249347602531511)), ('yellow', (0.23701323431275503, 1.2289075540803456)), ('blue', (0.44452390313426016, 1.4601728505010472)), ('red', (0.8559674249694239, 0.13745255519574054))), 'pot yellow ball into bottom_right pocket indirectly')), Success Rate: 4 / 10 = 0.4
(8246, ((('cue', (0.19349394004949355, 0.7963758474243401)), ('blue', (0.712075652864534, 0.09821296161010076)), ('red', (0.19917193394193147, 0.23733643386971404)), ('yellow', (0.38296351018315566, 1.043106545817551))), 'pot yellow ball into bottom_left pocket with a bank shot')), Success Rate: 2 / 10 = 0.2
(3627, ((('cue', (0.8939878516810806, 0.6938975403437521)), ('blue', (0.19865655324217207, 0.9804208206123537)), ('yellow', (0.3079269631862397, 0.9453305558170914)), ('red', (0.6695387439652071, 0.8874959323117984))), 'pot red ball into top_right pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(5065, ((('cue', (0.5437401160735726, 0.7612966359077511)), ('red', (0.14088785739682913, 0.1947876212479481)), ('blue', (0.08668200541626211, 1.4022823806396363)), ('yellow', (0.46266528450183597, 1.4064883976823104))), 'pot red ball into bottom_left pocket with a bank shot')), Success Rate: 7 / 10 = 0.7
(3289, ((('cue', (0.6833196604074939, 0.05402951068235096)), ('blue', (0.5864978493396352, 1.5095909026414398)), ('yellow', (0.4260439631235483, 1.2086246303370534)), ('red', (0.3914379802695722, 0.7256447906717168))), 'pot red ball into middle_right pocket indirectly')), Success Rate: 1 / 10 = 0.1
(3038, ((('cue', (0.7013856434507135, 0.4675333131755256)), ('blue', (0.4574295342449525, 0.49831268162045883)), ('red', (0.2703471226466563, 0.6930024014845796)), ('yellow', (0.7862279821985757, 1.8828665157564148))), 'pot yellow ball into bottom_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(9278, ((('cue', (0.24448436690980735, 1.6433385998991603)), ('blue', (0.5430591493541944, 1.9234107814549264)), ('red', (0.7354534481611689, 0.7367948142427507)), ('yellow', (0.24731119110770133, 0.7528509305915231))), 'pot red ball into top_left pocket indirectly')), Success Rate: 3 / 10 = 0.3
(11486, ((('cue', (0.5988676609012044, 1.3530531097671625)), ('red', (0.8586555920016391, 1.123899952588571)), ('yellow', (0.11780627296432658, 0.3661450920925716)), ('blue', (0.554990953713769, 0.40204460585908786))), 'pot yellow ball into top_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(2645, ((('cue', (0.8921056027663788, 0.16856619926915528)), ('blue', (0.35464462262511554, 1.2396522737895554)), ('yellow', (0.8778099545017582, 0.6629474103566252)), ('red', (0.7005923015593882, 1.9365082071506503))), 'pot yellow ball into top_left pocket with a bank shot')), Success Rate: 5 / 10 = 0.5
(5815, ((('cue', (0.7791018510799589, 1.3825932383646182)), ('red', (0.40582603992613764, 0.9218272309871717)), ('yellow', (0.06299433057623688, 1.7149373869861801)), ('blue', (0.32055713424415166, 0.7226861839146981))), 'pot red ball into bottom_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(3167, ((('cue', (0.759738567508172, 0.7288931181718586)), ('blue', (0.34479050336241457, 0.31755035052744773)), ('yellow', (0.6992275351510147, 1.0999506492695206)), ('red', (0.20107166848669025, 1.9327421006564054))), 'pot yellow ball into top_left pocket indirectly')), Success Rate: 2 / 10 = 0.2
(10396, ((('cue', (0.8175248028012956, 1.16423674508519)), ('yellow', (0.7939996001195703, 1.876715851841883)), ('blue', (0.8880269740297407, 1.7375147995150144)), ('red', (0.3694254383151314, 1.7532878537469354))), 'pot blue ball into bottom_left pocket indirectly')), Success Rate: 0 / 10 = 0.0
(5863, ((('cue', (0.43681039456507753, 0.6501871115549687)), ('blue', (0.29289359899750866, 1.0692830138476208)), ('yellow', (0.11160007000529441, 0.5543786862115092)), ('red', (0.18280332839484978, 0.08371688495223709))), 'pot yellow ball into middle_right pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(4887, ((('cue', (0.11354316183628065, 1.504107537771366)), ('blue', (0.6908351119923005, 1.6433207483079333)), ('yellow', (0.37529134057160485, 1.1943423877401016)), ('red', (0.5087518979683519, 1.2547846498472734))), 'pot blue ball into middle_right pocket with a bank shot')), Success Rate: 4 / 10 = 0.4
(7625, ((('cue', (0.3788935869207398, 0.894650686919862)), ('red', (0.3577037045591389, 0.2935197604945634)), ('blue', (0.4448281046972623, 1.0411449800823898)), ('yellow', (0.13567748185833772, 1.1838243254436827))), 'pot yellow ball into bottom_right pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(5056, ((('cue', (0.2642195616694838, 0.11216609116553423)), ('yellow', (0.33523768770674645, 0.07921509458967704)), ('red', (0.8641996511258485, 1.6742787557451304)), ('blue', (0.42952849682131244, 1.850645364874299))), 'pot blue ball into top_right pocket indirectly')), Success Rate: 1 / 10 = 0.1
(11068, ((('cue', (0.20008723257348163, 0.4971497410098178)), ('blue', (0.677766453127571, 0.4857994881373632)), ('red', (0.34227579384498086, 1.9089603936381951)), ('yellow', (0.7885562494079928, 0.7763357749737989))), 'pot red ball into middle_right pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(1816, ((('cue', (0.16318512289902098, 1.048139670019964)), ('red', (0.6247634814868485, 0.07373928294290893)), ('blue', (0.267238078737006, 1.4901013013715925)), ('yellow', (0.6902496570766454, 0.7367720076297704))), 'pot yellow ball into bottom_left pocket indirectly')), Success Rate: 8 / 10 = 0.8
(6330, ((('cue', (0.8329692902085918, 0.9753446194018095)), ('blue', (0.5656413965828797, 0.27225777961490816)), ('red', (0.2572872548101953, 0.7476845190647873)), ('yellow', (0.7629511304073194, 1.1750154880481245))), 'pot blue ball into top_left pocket indirectly')), Success Rate: 0 / 10 = 0.0
(2273, ((('cue', (0.8241480420231485, 0.7784817661099379)), ('blue', (0.3665100301178311, 0.40165927121678124)), ('yellow', (0.4024508425720904, 1.4119199579144635)), ('red', (0.6007467293384684, 1.4820356508903925))), 'pot blue ball into middle_right pocket indirectly')), Success Rate: 2 / 10 = 0.2
(628, ((('cue', (0.7154577023398353, 1.0470581257142486)), ('yellow', (0.7805330034560489, 0.8368495898513774)), ('red', (0.15333504928593922, 1.3189347265730875)), ('blue', (0.25194688947249466, 1.4176648010812647))), 'pot red ball into bottom_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(2285, ((('cue', (0.09214311843127426, 1.56680493401357)), ('red', (0.3755234621504784, 1.162121310315141)), ('yellow', (0.2700207549252864, 0.0844456988497563)), ('blue', (0.28175102336194874, 1.2789690152489108))), 'pot blue ball into middle_left pocket indirectly')), Success Rate: 9 / 10 = 0.9
(9804, ((('cue', (0.3302488611438741, 1.702711686130816)), ('blue', (0.8863061748720931, 1.6125969628153567)), ('red', (0.6412896902457763, 0.9214541468071779)), ('yellow', (0.5660678345919162, 1.188104480898628))), 'pot blue ball into middle_right pocket directly')), Success Rate: 0 / 10 = 0.0
(11651, ((('cue', (0.08605359586373797, 0.976079512939406)), ('yellow', (0.38823977430283574, 0.8526213086031956)), ('blue', (0.7410959742295402, 1.06394170728687)), ('red', (0.6893183646452379, 1.5385931690162264))), 'pot red ball into top_right pocket indirectly')), Success Rate: 7 / 10 = 0.7
(11734, ((('cue', (0.7037689880853302, 1.1775976016486356)), ('red', (0.6067001725020303, 1.1077295926823085)), ('blue', (0.10628001304098089, 1.1232238298943673)), ('yellow', (0.37201456570448377, 0.36129928133059497))), 'pot blue ball into middle_left pocket directly')), Success Rate: 10 / 10 = 1.0
(2107, ((('cue', (0.6362182845174281, 0.13619831009206393)), ('yellow', (0.10793128303755777, 1.2240220652317846)), ('red', (0.8299203395583657, 0.32655595285607797)), ('blue', (0.10053661656684715, 0.7153997866822358))), 'pot yellow ball into top_left pocket with a bank shot')), Success Rate: 1 / 10 = 0.1
(4979, ((('cue', (0.5036619833156197, 0.6775193322843461)), ('yellow', (0.6043810778674998, 0.7717887708900713)), ('blue', (0.8571404516254489, 1.2680855144541145)), ('red', (0.29684082714687277, 0.30793223717620233))), 'pot yellow ball into top_right pocket with a bank shot')), Success Rate: 1 / 10 = 0.1
(1692, ((('cue', (0.3610730167343372, 0.15890838835120044)), ('red', (0.5594911587153951, 1.7997487263285408)), ('yellow', (0.5203738381241091, 0.141921977007941)), ('blue', (0.33683532638328983, 1.162568401653941))), 'pot blue ball into bottom_right pocket indirectly')), Success Rate: 0 / 10 = 0.0
(5775, ((('cue', (0.661925004630107, 0.4733254092009309)), ('red', (0.34855837289152314, 1.1834302059418365)), ('yellow', (0.21204057236377535, 1.1831911770324566)), ('blue', (0.932365539250093, 1.9182077283450227))), 'pot red ball into middle_left pocket with a bank shot')), Success Rate: 3 / 10 = 0.3
(10663, ((('cue', (0.7361844606917758, 0.7307066211581408)), ('red', (0.4673220127730655, 1.3112626629612458)), ('blue', (0.4092698653061312, 1.1392540491374925)), ('yellow', (0.4663851031703117, 0.6256747259214833))), 'pot blue ball into bottom_right pocket indirectly')), Success Rate: 0 / 10 = 0.0
(5459, ((('cue', (0.2812111578077262, 0.7601673847499726)), ('blue', (0.7856185264988141, 1.2621150899498585)), ('red', (0.06031071575980911, 1.3580937038705034)), ('yellow', (0.3987171727457671, 1.2832319320724728))), 'pot yellow ball into top_right pocket indirectly')), Success Rate: 2 / 10 = 0.2
(12048, ((('cue', (0.5686416649458522, 1.0391140806651606)), ('blue', (0.061366067053534104, 1.8251668109567079)), ('yellow', (0.7306344188985355, 1.0344221272808802)), ('red', (0.9333990726536392, 1.2145862329742232))), 'pot yellow ball into middle_right pocket with a bank shot')), Success Rate: 3 / 10 = 0.3
(3865, ((('cue', (0.09145763922326149, 0.5361540547699467)), ('yellow', (0.8494861448642846, 1.723009751898219)), ('blue', (0.5241521673171003, 1.7552383320172467)), ('red', (0.9316704128980771, 0.6590429079741559))), 'pot red ball into bottom_right pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(1367, ((('cue', (0.8561140080997287, 1.2440009918138106)), ('yellow', (0.4836101908015782, 0.31323859623442507)), ('blue', (0.3081537549272364, 0.8502300014568304)), ('red', (0.5312542577760524, 0.6404528883685927))), 'pot yellow ball into bottom_right pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(5742, ((('cue', (0.9465353098793057, 0.2222155991009516)), ('red', (0.780086101216037, 1.269924782343823)), ('blue', (0.20217577505326817, 1.3559276566313174)), ('yellow', (0.7585323974475237, 0.8721142461355944))), 'pot red ball into top_left pocket directly')), Success Rate: 8 / 10 = 0.8
(11324, ((('cue', (0.057258193986638665, 0.09576729578522394)), ('blue', (0.47485424597757353, 0.95575304883604)), ('red', (0.2993553600352141, 1.1783310762003316)), ('yellow', (0.5053406000322551, 1.1696777087786339))), 'pot blue ball into bottom_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(2868, ((('cue', (0.8415321645406217, 0.1904989643865684)), ('blue', (0.6943787775605081, 0.6924395125268041)), ('red', (0.9395582206977787, 0.04968977381391269)), ('yellow', (0.5622779928305348, 1.272436000455105))), 'pot red ball into middle_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(6190, ((('cue', (0.35531037525350795, 1.0535896429072802)), ('yellow', (0.42865931640193977, 1.3108130282904478)), ('red', (0.19846800341868961, 1.7440888997950057)), ('blue', (0.24738558261625704, 0.4174409592366115))), 'pot red ball into middle_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(2108, ((('cue', (0.08241353614585727, 1.9105185279197143)), ('red', (0.47092889558098916, 1.5540823937970152)), ('blue', (0.7209993444989982, 0.06461188405942321)), ('yellow', (0.9117466726706013, 0.3643469200191226))), 'pot blue ball into bottom_right pocket indirectly')), Success Rate: 1 / 10 = 0.1
(2732, ((('cue', (0.14892515071261866, 0.38350101575502926)), ('blue', (0.11114954524039783, 1.7498902777216878)), ('yellow', (0.9463380365890718, 1.9084075652659602)), ('red', (0.2579275752334887, 1.330367658620712))), 'pot red ball into top_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(260, ((('cue', (0.3674814370007967, 0.6199471479261277)), ('blue', (0.7968380754639933, 0.7056825302613751)), ('yellow', (0.7567096738839606, 1.6421176520773957)), ('red', (0.19545604583081222, 1.255781651011487))), 'pot blue ball into top_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(2265, ((('cue', (0.23237054677437174, 1.1402548692035008)), ('red', (0.12040361750854846, 1.8980606043108825)), ('blue', (0.10560572624246549, 0.6178128003120424)), ('yellow', (0.3235595340947902, 0.2277736492152649))), 'pot red ball into middle_right pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(8184, ((('cue', (0.8719623088377292, 0.4317767268585345)), ('blue', (0.34256586278134726, 0.4624720374714121)), ('yellow', (0.8288184430783383, 1.4800406904896068)), ('red', (0.9448051979605927, 1.1407950720548394))), 'pot red ball into middle_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(8484, ((('cue', (0.7477599664074599, 0.1805072161775775)), ('blue', (0.4776765792748908, 1.1000263327172861)), ('red', (0.04733740870724285, 1.6537265329559383)), ('yellow', (0.717298918588865, 1.420115927110622))), 'pot red ball into top_left pocket with a bank shot')), Success Rate: 3 / 10 = 0.3
(6842, ((('cue', (0.0726104396458715, 0.4455069807255515)), ('yellow', (0.6257165247431388, 0.25821718576549424)), ('red', (0.6885186151794912, 0.06632145658801)), ('blue', (0.29606835095645667, 0.4600039712375922))), 'pot blue ball into bottom_left pocket with a bank shot')), Success Rate: 1 / 10 = 0.1
