(('cue ball', (0.607227924427877, 0.3639508342770152)), ('purple', (0.7466241744812925, 1.7356740293138002)), ('blue', (0.12957429539285503, 0.9657499888490775)))
(('cue ball', (0.09136016838320357, 1.8038410298680714)), ('maroon', (0.30932591463970577, 0.2343059551505824)), ('green', (0.5731442395424939, 1.0352891580598955)))
(('cue ball', (0.6586740883360988, 0.9900068876819426)), ('yellow', (0.04109830098477633, 1.2439730814954388)), ('maroon', (0.5173204476412014, 1.4004852298786836)))
(('cue ball', (0.4099110383874407, 1.7739420483090058)), ('green', (0.5400478826734347, 1.8707654934925761)), ('purple', (0.08504776610490719, 0.5992562445535452)))
(('cue ball', (0.5707164956756507, 0.582384904140548)), ('maroon', (0.7841236244368964, 0.6457602722853767)), ('green', (0.39009961673855686, 0.7413435731903923)))
(('cue ball', (0.6206134665085106, 0.8699272139658106)), ('orange', (0.19909751479755575, 1.658637648236079)), ('green', (0.7474931581372517, 0.5940402006650845)))
(('cue ball', (0.2667917139704574, 0.850502914746918)), ('orange', (0.5395648244646084, 0.9998137540748753)), ('maroon', (0.5663859976308916, 0.8449990872279106)))
(('cue ball', (0.23163293750834066, 0.8041946662200058)), ('purple', (0.3681427143579142, 1.2470052483631504)), ('orange', (0.3445808451945012, 1.9255203472266902)))
(('cue ball', (0.5549624093782924, 1.4955753526522657)), ('purple', (0.4650495564684368, 0.4305962061865039)), ('yellow', (0.11608196403622072, 1.2556624167290535)))
(('cue ball', (0.76862103091665, 0.7070609546710559)), ('maroon', (0.2384197836142796, 1.400771065099645)), ('purple', (0.6344165847085296, 0.30868904200020186)))
(('cue ball', (0.16357449293836918, 0.6547705961510623)), ('blue', (0.09043652784105916, 0.9170014869593496)), ('red', (0.5100093435169237, 1.320830148537298)))
(('cue ball', (0.7288616872007319, 1.893982807611423)), ('green', (0.09167271523315604, 0.038426852505376745)), ('blue', (0.3724166484558679, 1.8258084779669406)))
(('cue ball', (0.046772522803659636, 1.6773776309424817)), ('yellow', (0.123184044070516, 1.6066800841038975)), ('blue', (0.8853706055780541, 1.4720101120064046)))
(('cue ball', (0.719151673568361, 1.4740755532033938)), ('black', (0.8219864182429413, 0.6457173932787399)), ('green', (0.38555515254303363, 0.3144393265449584)))
(('cue ball', (0.2181751573452874, 0.48970765305810265)), ('purple', (0.731574841287525, 1.7120231148253633)), ('green', (0.11690164728025643, 1.2464050374556672)))
(('cue ball', (0.531185211638026, 0.2813007492537223)), ('black', (0.360759700636456, 1.24710335115613)), ('purple', (0.3667060883440623, 0.5507751270616863)))
(('cue ball', (0.1368604388390394, 0.4149929887424361)), ('blue', (0.8467501614592109, 0.43109868497042225)), ('orange', (0.7767458480916988, 0.2248089735803821)))
(('cue ball', (0.20164604710578288, 0.7355517468158476)), ('green', (0.9481061509759682, 0.7581457128508973)), ('black', (0.91479285763421, 1.5333835046410031)))
(('cue ball', (0.06502257244487311, 0.27172054986711924)), ('green', (0.6186252545376738, 0.46257762432441996)), ('blue', (0.8842895092741955, 0.6641403327262556)))
(('cue ball', (0.14858799907388168, 0.46480326099577307)), ('black', (0.15289446756487582, 0.2473342005330976)), ('orange', (0.7618581692945542, 0.4310866810452562)))
(('cue ball', (0.328099299372892, 1.0822200533557604)), ('yellow', (0.5194028608362421, 0.1693454185280366)), ('blue', (0.8158955092011428, 0.6247372889046494)))
(('cue ball', (0.30872492853577266, 0.6542388709822188)), ('black', (0.24752177562271432, 1.6876268708026636)), ('red', (0.6790315209021156, 1.0197142579395255)))
(('cue ball', (0.9048717206839851, 0.1518010703432203)), ('orange', (0.5727919922207267, 1.1596085050881069)), ('maroon', (0.6645248683438743, 0.8471614323730365)))
(('cue ball', (0.06439529378456497, 0.7159211762360517)), ('purple', (0.9095992329214321, 1.877933881088287)), ('green', (0.6401485822565302, 0.2668747996083556)))
(('cue ball', (0.908741555771516, 1.6964901607435154)), ('purple', (0.8423249811246307, 1.0917857705394478)), ('black', (0.7962011612016986, 1.1825730889930839)))
(('cue ball', (0.6921167581728978, 1.5133948754284776)), ('black', (0.3042334034768991, 0.35489831723021764)), ('orange', (0.6605889941291823, 1.604540935114141)))
(('cue ball', (0.45465254912431713, 0.459899022065792)), ('green', (0.1885714954196597, 0.15268577075145462)), ('orange', (0.900074453357577, 1.9486003885672682)))
(('cue ball', (0.044920589187612985, 1.8512351007794867)), ('orange', (0.3632661330108591, 1.6490865264185472)), ('red', (0.3331304213642761, 1.4509472203081935)))
(('cue ball', (0.5072840557533802, 1.9120842956405621)), ('purple', (0.5664660076143132, 0.3940075441272396)), ('orange', (0.17074226451563207, 1.6289242162738735)))
(('cue ball', (0.4943438132718822, 1.724618841673255)), ('red', (0.946246203302468, 1.1501075149289568)), ('green', (0.533564918036476, 1.8188930384315998)))
(('cue ball', (0.7385214537677227, 1.559706723165529)), ('red', (0.7881285633197191, 1.7810333316395688)), ('purple', (0.3353364587984085, 1.1490987382602624)))
(('cue ball', (0.18435801755437278, 1.3937074859303573)), ('orange', (0.07873768184987087, 1.219428261687558)), ('red', (0.6648198553927631, 0.28307546200611977)))
(('cue ball', (0.09203135137296502, 1.2405108484863938)), ('purple', (0.8803116259726083, 0.9130835219639934)), ('red', (0.28944726433490126, 1.9447413779327172)))
(('cue ball', (0.5515760983909969, 1.0207218056332)), ('yellow', (0.8545448300154056, 1.2453377868413227)), ('black', (0.17829922227065212, 1.582642960151547)))
(('cue ball', (0.5832697889897368, 0.6391814781475808)), ('yellow', (0.8999579207100776, 1.8735069187187487)), ('black', (0.8618914529122103, 1.0269398235337135)))
(('cue ball', (0.6812863296078403, 0.5781310695854089)), ('blue', (0.5614716332607976, 1.3962209948117366)), ('red', (0.6871891284645477, 0.29084949304608715)))
(('cue ball', (0.1002921771286221, 1.1707260160938744)), ('green', (0.25992186247422705, 0.6213663605646874)), ('maroon', (0.5315980297173313, 1.7506621587004088)))
(('cue ball', (0.8579362302014616, 1.6617216992377795)), ('red', (0.12586107810536135, 1.0809455646032993)), ('blue', (0.6984003926818451, 1.4555382432741415)))
(('cue ball', (0.6277259289171288, 1.6903408925715144)), ('black', (0.8159135305097739, 1.851454958640933)), ('orange', (0.8782951810090791, 0.6364556415735704)))
(('cue ball', (0.7645943371341531, 1.8939614307294521)), ('green', (0.22773569044182046, 1.3761440760240498)), ('red', (0.7926023579016888, 1.400072408844307)))
(('cue ball', (0.028905515522296782, 1.3086458226188467)), ('maroon', (0.7580913807842419, 1.285547057785093)), ('purple', (0.5089954609398903, 1.7927855339270982)))
(('cue ball', (0.8891724998764832, 0.4427719914954825)), ('orange', (0.08279781721633726, 0.8914235218543597)), ('maroon', (0.494730427225397, 1.483116887591306)))
(('cue ball', (0.24777319512791923, 0.7135007779380016)), ('yellow', (0.1034914810277686, 1.1514667656444886)), ('red', (0.3795634942572783, 0.46446062595646437)))
(('cue ball', (0.14193454556326168, 1.4220248419657657)), ('black', (0.9597007459456726, 0.531668518660702)), ('yellow', (0.8304619394237783, 0.28452177774170617)))
(('cue ball', (0.5833106337783893, 1.88755713912382)), ('yellow', (0.9332560811971308, 0.39448094641755627)), ('maroon', (0.5471935454784096, 0.8843660566123662)))
(('cue ball', (0.37551008068178854, 0.8001064485641736)), ('yellow', (0.21078940850979694, 0.24149760303527015)), ('blue', (0.8064392178155655, 0.0771379964668411)))
(('cue ball', (0.9102904012197458, 0.28765158620018927)), ('yellow', (0.7292677457242168, 0.4626572564768372)), ('orange', (0.05462885039322027, 0.45059925330779166)))
(('cue ball', (0.9437997962699581, 0.2432211498740877)), ('black', (0.8201031896522593, 0.5418403851726155)), ('purple', (0.40139607041076353, 0.062447584463877825)))
(('cue ball', (0.4507041184069847, 0.8779375024945019)), ('blue', (0.08858894100592632, 0.04412454845001095)), ('orange', (0.8530443581169325, 1.758261952158311)))
(('cue ball', (0.3837973619135742, 0.11901238355792161)), ('blue', (0.5007362235141788, 0.2822598807065831)), ('green', (0.8656904563269517, 1.7801571223232653)))
(('cue ball', (0.33427765154177863, 0.48422443435084234)), ('green', (0.6568431924971788, 0.5433875688092886)), ('yellow', (0.46509084822845637, 1.049292078252696)))
(('cue ball', (0.0351233723442043, 1.3341083585681475)), ('purple', (0.5891374480700151, 1.5969331410796022)), ('blue', (0.2734924056713336, 0.9346000893159911)))
(('cue ball', (0.961570115830349, 0.7919704173133751)), ('orange', (0.37149404617762233, 1.7319587625122248)), ('blue', (0.8015642808819823, 0.6631578921025487)))
(('cue ball', (0.1876630486339292, 0.6943096748811669)), ('red', (0.23212551472448795, 0.3156568881837488)), ('orange', (0.47230951336187454, 0.7049606964358219)))
(('cue ball', (0.8642958483986702, 1.7976147320344067)), ('blue', (0.26490997045927034, 0.677566011869895)), ('yellow', (0.20627297502373923, 1.276835604953437)))
(('cue ball', (0.2490817159636912, 0.5112863563598377)), ('green', (0.09714376921319309, 1.2730036505203217)), ('orange', (0.3114602273045349, 0.464546581239192)))
(('cue ball', (0.13131375070676282, 0.36580267437145564)), ('yellow', (0.7127789169889552, 1.2076198836348053)), ('purple', (0.7102327835353368, 1.8891177609107017)))
(('cue ball', (0.3140820157929372, 1.0301195703250714)), ('green', (0.45243514193494366, 0.24824857198452208)), ('purple', (0.7959514393344181, 1.1859754853131845)))
(('cue ball', (0.5800713583855295, 0.8448729213885487)), ('blue', (0.38150539914777665, 0.7759869539262966)), ('orange', (0.45058321981506044, 0.1594349606414628)))
(('cue ball', (0.37287044488811927, 0.3406014810026655)), ('orange', (0.49619738264432867, 0.41686612145196916)), ('purple', (0.7955200313465024, 1.2726724638342404)))
(('cue ball', (0.14914311055314292, 1.8544360976948129)), ('green', (0.38992901494714, 1.6840538511600338)), ('black', (0.6248807395081437, 0.04691556610401858)))
(('cue ball', (0.9526556995913498, 1.8993120657176155)), ('red', (0.3069943374353393, 1.0545651531229276)), ('maroon', (0.42525881404052834, 1.4385516842977117)))
(('cue ball', (0.7369379069854025, 0.9355029616980367)), ('black', (0.919445201321586, 1.4115848199224086)), ('red', (0.15155744483370293, 0.47003756048514544)))
(('cue ball', (0.6884145651578728, 1.6613356637686545)), ('red', (0.04439822100360871, 0.598334142774789)), ('green', (0.15165143573139278, 1.7767117306345972)))
(('cue ball', (0.3027580900866064, 1.714498074145562)), ('yellow', (0.7178064598426593, 0.7333187628376695)), ('black', (0.42053213476466383, 0.9836844944502235)))
(('cue ball', (0.6271882221202099, 0.800148882516312)), ('black', (0.42845794975984736, 1.2042987517668315)), ('maroon', (0.35506353073967406, 0.9032809635232577)))
(('cue ball', (0.7973873122428814, 1.0442496366863807)), ('yellow', (0.41806309885553455, 1.7645516060316568)), ('maroon', (0.9472091135047349, 1.1439701730660448)))
(('cue ball', (0.0700959010138446, 0.8248107114494854)), ('yellow', (0.42580085314561755, 1.4968847395660343)), ('green', (0.7287498592600418, 1.0244119023635125)))
(('cue ball', (0.19826776032384852, 0.17494670900797263)), ('yellow', (0.8235080582282317, 0.9178997008420715)), ('black', (0.5936501436132046, 0.26689033879242097)))
(('cue ball', (0.8096770869031931, 1.9056332850427615)), ('green', (0.5854641040592445, 0.2614577513091269)), ('black', (0.6496064752646162, 1.4593406740492574)))
(('cue ball', (0.5827862954393213, 0.5013123451172872)), ('maroon', (0.09091028716476672, 0.8099267269218127)), ('yellow', (0.413510486960444, 1.1265977285272541)))
(('cue ball', (0.7030216997757213, 1.8928095311988287)), ('purple', (0.6049570694883406, 0.08263273810246255)), ('green', (0.18271146112730344, 0.8258963532128072)))
(('cue ball', (0.6605091922564769, 0.9456255070893365)), ('black', (0.279282281359153, 1.3938384754536568)), ('blue', (0.7169555586639433, 0.5946404264818297)))
(('cue ball', (0.6670226166773325, 1.288800641377016)), ('blue', (0.15319851873993046, 0.1933317710657979)), ('purple', (0.581471802869426, 0.03409329249481914)))
(('cue ball', (0.5885330673879876, 0.271971461994691)), ('maroon', (0.2926874224229023, 1.8512611919779083)), ('purple', (0.9339672828179951, 1.679052448863096)))
(('cue ball', (0.9438884769059916, 0.26482071357126324)), ('maroon', (0.5286854328718849, 0.5243796405761593)), ('yellow', (0.46333524782989266, 1.1706601525582447)))
(('cue ball', (0.8623430167015637, 0.4791422302352659)), ('orange', (0.7395819991886992, 0.6639321025482913)), ('red', (0.04479432056395305, 1.4815889633066397)))
(('cue ball', (0.16219740738892668, 0.5696474635795126)), ('green', (0.41974815300858653, 1.5097446902704093)), ('black', (0.9454871468920426, 1.5731862224155746)))
(('cue ball', (0.8257679351501076, 0.29733944499822873)), ('red', (0.3280088074542181, 1.5606700797345558)), ('black', (0.16543231899577915, 1.5120393577362485)))
(('cue ball', (0.41545303347358503, 0.9950597447872926)), ('orange', (0.8206430894928021, 1.6820442703467566)), ('blue', (0.5556633191698429, 0.9623797735191818)))
(('cue ball', (0.17464825075759657, 1.8771373276985774)), ('orange', (0.4772677436123723, 1.4856660892383895)), ('red', (0.29325239781916007, 0.5267392787894275)))
(('cue ball', (0.13071937120147975, 0.58201736960652)), ('yellow', (0.32181545167735465, 0.2680411692105902)), ('purple', (0.8463144110485062, 1.1908454036928176)))
(('cue ball', (0.20227506823747177, 0.9731223187494735)), ('green', (0.7634402348010494, 1.756091171419083)), ('yellow', (0.3183788240302925, 1.1345951449507663)))
(('cue ball', (0.32248411557865797, 1.4132711370575595)), ('green', (0.4171351319902477, 1.1309176111378558)), ('maroon', (0.4901039174459856, 0.28900552272141544)))
(('cue ball', (0.10602181729319048, 0.3896054648319958)), ('orange', (0.13527407091477114, 1.3538485201312327)), ('maroon', (0.09730180981430689, 0.2693962575525667)))
(('cue ball', (0.44284222834657927, 1.3732302159944891)), ('purple', (0.7317937365385779, 0.21005241320690343)), ('blue', (0.5643778728544538, 0.40996011361980317)))
(('cue ball', (0.39260650401955743, 1.7414681556900868)), ('yellow', (0.39821208779340583, 0.6540462165395817)), ('orange', (0.18053383527664957, 0.35129647529282654)))
(('cue ball', (0.751883961858321, 1.206268189848624)), ('orange', (0.5700084277234424, 0.5988389735843773)), ('red', (0.47890655119677317, 1.1218298620070386)))
(('cue ball', (0.8388312544545485, 0.4411034280578329)), ('blue', (0.6121927635574341, 0.7798607384289952)), ('maroon', (0.32289428363966993, 1.7441218933516207)))
(('cue ball', (0.8666335547745689, 1.6280797798427393)), ('orange', (0.5732852434191262, 0.6217101828326729)), ('red', (0.4991395120862549, 0.6862953668080157)))
(('cue ball', (0.17829077351543585, 1.2718925847735651)), ('blue', (0.07916795863224205, 1.6013067934541096)), ('orange', (0.7923708456218945, 0.6499348344648317)))
(('cue ball', (0.11247429970284163, 1.6231172831644394)), ('purple', (0.0875739895599684, 0.8603965760234024)), ('orange', (0.3386063497139273, 1.851344927003666)))
(('cue ball', (0.683787817630826, 0.17670967612436875)), ('maroon', (0.461138787554061, 1.511095956100568)), ('yellow', (0.3592569103674684, 1.6020443318773343)))
(('cue ball', (0.40562264537516873, 1.9363417803447018)), ('blue', (0.6311965362209936, 0.4102022742900392)), ('yellow', (0.9367900727553783, 1.4818649632546883)))
(('cue ball', (0.3544275782588931, 0.15522279273012676)), ('orange', (0.8858858825968727, 0.8673805809009117)), ('green', (0.27959785285276956, 0.5032655460152474)))
(('cue ball', (0.6819590517433504, 0.8177591895817915)), ('green', (0.1263441348077134, 0.20640082676242857)), ('purple', (0.7272764659818213, 1.4736975262121388)))
(('cue ball', (0.8179779793250347, 0.4296742903482877)), ('blue', (0.18496083648144418, 0.2949509019718095)), ('orange', (0.8046642355624859, 0.18122927029910915)))
(('cue ball', (0.20095367445820184, 1.3465941103943917)), ('yellow', (0.8725178125190556, 1.1505950790800619)), ('purple', (0.9029594802904308, 1.8830278586320224)))
(('cue ball', (0.5513260724971408, 0.6497726878124057)), ('green', (0.7395948155509039, 1.435990303103632)), ('yellow', (0.12551004560249993, 0.3610209510809426)))
(('cue ball', (0.30391618313640584, 0.07781271929826074)), ('yellow', (0.188051507092896, 1.612795121423728)), ('green', (0.6160559544944952, 1.1747668336565114)))
(('cue ball', (0.7155715708035968, 0.41853929066010154)), ('maroon', (0.8502019950685692, 0.5034604524782823)), ('orange', (0.8397511822854886, 1.4410638787653787)))
(('cue ball', (0.7608048151134124, 1.4148570661037077)), ('yellow', (0.7424227272391207, 0.27022465557216613)), ('black', (0.9348816993499257, 1.8024161468796067)))
(('cue ball', (0.37074719396852746, 1.627061680815346)), ('red', (0.7552934977473856, 1.7246319110881538)), ('orange', (0.9508312826876345, 0.7129018812278194)))
